czas,isTof_1,isTof_2,isTof_3,isTof_4,islineS_1_Active,islineS_2_Active,islineS_3_Active,motor1_speed,motor2_speed,imuX,imuY
133800,1,1,1,0,0,0,1,-71,-62,-3.99,46.64
134100,1,0,1,0,1,1,0,82,71,-3.43,84.74
134400,0,1,0,0,1,1,1,-54,92,-78.73,89.06
134700,0,1,0,0,1,0,1,-35,-98,70.24,-91.35
135000,1,1,0,1,0,0,1,-42,-77,-11.45,71.26
135300,1,1,0,0,1,0,0,18,-23,-39.82,22.15
135600,0,0,1,0,1,1,1,31,-81,-56.23,64.41
135900,1,1,1,0,0,0,1,-50,67,-82.49,-97.85
136200,0,1,0,0,0,0,0,33,14,2.06,-82.03
136500,1,1,0,1,1,0,1,-90,0,-2.96,-93.50
136800,0,0,1,1,0,0,0,44,-62,69.03,-85.31
137100,0,0,1,0,1,1,1,-9,38,-92.36,-64.52
137400,0,0,0,1,0,0,0,31,0,61.00,55.60
137700,1,1,0,1,0,0,1,3,-34,-62.56,-94.16
138000,1,1,0,1,1,1,0,80,-75,-2.68,32.33
138300,1,0,1,1,0,1,1,8,1,-96.37,13.25
138600,0,0,1,0,0,0,0,-86,-96,-89.49,67.97
138900,1,0,0,1,1,0,0,-77,-91,4.40,-98.97
139200,0,1,1,1,1,0,1,-36,78,-31.86,10.85
139500,1,0,1,1,0,0,0,-80,-57,-48.84,-47.81
139800,0,1,1,0,1,0,1,-63,-35,-9.62,97.55
140100,1,0,1,0,1,0,1,-64,-56,21.18,-23.46
140400,0,0,1,0,1,0,0,70,-32,-92.10,42.49
140700,0,0,0,0,1,0,0,-85,-90,-69.00,-47.14
141000,1,1,1,1,1,1,0,20,-50,21.68,-18.06
141300,1,1,0,1,1,0,0,-54,-57,14.97,-73.09
141600,1,1,0,1,0,0,0,-67,-89,24.97,72.24
141900,1,0,0,0,0,0,1,-61,97,95.39,-94.03
142200,0,0,1,0,0,0,1,43,65,-44.93,22.24
142500,1,0,0,1,1,0,1,5,25,-76.40,-74.63
142800,1,1,1,0,1,1,0,45,-52,29.60,65.49
143100,0,0,1,0,1,0,1,91,2,-16.09,-76.91
143400,1,0,0,1,1,0,1,98,75,-31.20,-64.31
143700,0,0,0,1,0,1,1,-97,89,38.49,-11.32
144000,1,1,0,0,0,0,1,43,65,10.76,76.41
144300,0,0,1,0,1,0,1,-79,34,91.52,-3.36
144600,1,0,0,1,1,0,1,-71,68,39.28,-24.05
144900,1,1,0,0,1,1,1,57,27,-30.94,-8.44
145200,1,1,1,1,1,1,0,-49,-54,-10.98,-68.65
145500,1,1,1,0,1,1,1,36,-55,11.04,67.54
145800,1,0,0,1,0,0,1,-5,51,56.98,23.59
146100,0,0,1,1,1,0,1,93,28,61.88,74.47
146400,1,0,0,0,0,0,1,67,-50,-69.91,20.52
146700,0,1,0,0,0,1,0,-17,80,-8.53,64.34
147000,0,1,0,1,1,0,0,35,26,-58.08,10.83
147300,1,0,1,1,1,1,1,-43,-1,98.53,-73.08
147600,1,0,0,0,0,0,0,-26,-51,71.44,32.79
147900,0,1,0,1,0,1,1,9,77,39.87,47.54
148200,0,1,1,0,1,1,0,55,22,-69.28,-45.45
148500,0,0,0,1,1,0,0,-65,-72,-41.78,70.31
148800,0,0,1,1,1,0,1,-54,-1,-46.37,90.58
149100,0,0,0,1,0,1,0,-81,-9,-79.35,-32.56
149400,1,1,1,0,1,1,1,35,-19,51.88,19.08
149700,0,0,0,0,1,0,1,26,45,-34.38,99.17
150000,1,0,0,0,1,1,1,-41,-67,83.25,41.47
150300,1,0,1,0,0,0,0,-79,67,-86.81,-93.91
150600,1,1,1,1,0,0,0,49,-9,-58.96,58.17
150900,1,0,1,1,0,1,1,-11,90,5.01,11.44
151200,0,0,1,0,0,0,1,52,-87,-21.00,-71.48
151500,0,0,1,0,1,0,1,-3,-5,-57.91,83.09
151800,1,1,0,0,1,0,1,-14,-30,-91.63,21.23
152100,0,1,1,1,1,0,1,-79,97,74.79,60.11
152400,0,1,1,0,0,1,0,-57,84,-58.92,-3.95
152700,0,1,1,1,1,1,1,3,-46,16.10,51.70
153000,1,0,1,0,0,0,0,90,53,-29.26,53.03
153300,0,0,1,0,0,0,0,81,58,45.51,-3.73
153600,1,1,1,1,1,1,0,56,26,63.02,52.65
153900,1,0,1,0,0,0,1,20,-36,-37.68,-8.00
154200,0,1,0,0,1,1,1,-15,-50,62.49,67.01
154500,0,1,1,0,0,1,0,-75,56,28.44,-12.33
154800,0,1,1,0,0,0,0,-16,98,-81.65,24.03
155100,0,1,1,0,0,0,0,-65,-28,-65.66,-50.42
155400,1,0,0,0,0,0,1,49,-97,15.55,-5.92
155700,0,1,1,1,1,1,0,-4,9,12.21,-67.05
156000,0,1,1,1,1,1,0,-32,-44,-35.30,48.29
156300,1,0,0,1,1,1,0,11,-60,-72.11,-93.38
156600,1,0,1,1,1,1,0,-43,58,46.96,-33.67
156900,0,1,1,0,1,1,0,90,-28,-15.01,-79.87
157200,1,1,1,0,0,1,0,-79,-35,40.32,41.30
157500,1,1,0,0,1,0,1,-63,-48,-40.64,-22.71
157800,1,0,0,1,1,0,1,-89,79,94.60,33.33
158100,1,0,1,0,1,1,0,70,-43,-19.97,-30.83
158400,1,0,0,0,1,1,0,88,40,95.38,8.09
158700,1,0,1,1,1,0,0,15,-85,-38.03,-77.36
159000,0,1,1,0,1,1,1,0,-7,-23.22,-2.98
159300,0,1,0,0,0,1,1,-96,-31,72.91,94.90
159600,1,1,1,1,1,1,0,-28,-18,76.49,94.30
159900,1,1,1,0,0,1,1,-44,85,-17.57,51.76
160200,1,0,0,0,1,0,0,54,72,-76.67,-29.02
160500,0,1,0,0,1,1,1,-32,-23,-41.09,-27.59
160800,1,1,0,0,0,0,1,11,70,98.74,-63.59
161100,1,1,1,0,1,1,1,-81,70,-29.12,-65.12
161400,1,0,0,0,1,1,0,89,-71,-62.46,-1.63
161700,1,1,1,1,1,0,1,75,-15,-92.99,47.08
162000,1,0,1,0,1,0,0,-68,83,74.26,55.81
162300,1,0,1,0,0,1,0,-68,-28,85.26,-58.22
162600,0,0,0,1,0,0,0,-84,40,76.06,-79.40
162900,0,0,0,1,0,0,0,1,97,92.28,23.49
163200,0,0,1,1,1,0,1,-22,64,78.96,21.22
163500,1,1,1,1,0,0,1,83,-27,-6.75,15.09
163800,0,0,0,1,1,1,0,19,-30,18.14,7.60
164100,1,0,1,1,0,0,0,-47,-60,-59.51,-26.62
164400,1,0,0,1,1,1,1,-84,75,-33.36,-33.58
164700,1,1,0,1,1,0,1,35,59,-38.47,69.39
165000,0,1,1,0,0,1,1,66,85,83.94,-18.72
165300,1,1,0,0,1,1,1,40,13,-50.03,-75.59
165600,1,1,1,0,0,1,1,-87,63,11.34,-75.33
165900,1,1,0,0,1,1,1,-69,-19,8.59,58.23
166200,1,0,1,0,0,1,0,95,-83,58.82,88.88
166500,1,0,0,0,0,1,1,96,-80,34.46,-89.87
166800,1,1,1,1,0,1,0,-57,-98,98.20,97.20
167100,0,0,0,1,0,0,1,-59,-81,69.29,41.04
167400,1,0,1,0,1,0,1,30,51,-67.77,-2.38
167700,0,1,1,0,0,1,1,58,12,28.80,91.67
168000,1,1,1,1,0,1,0,-4,-51,31.48,3.53
168300,0,1,1,1,0,0,1,28,-35,24.53,-74.45
168600,1,0,1,1,1,0,1,54,-50,-80.22,-33.12
168900,1,1,0,1,0,0,0,0,-61,37.90,55.74
169200,0,0,0,1,0,1,1,-26,67,90.73,-57.92
169500,0,1,0,0,1,0,1,44,88,-5.00,-61.23
169800,0,1,0,1,1,0,0,76,-58,-19.16,-71.67
170100,0,1,1,0,0,0,0,29,60,63.15,19.68
170400,0,1,1,0,0,0,1,47,-97,-93.49,23.11
170700,1,0,1,0,0,1,0,-31,-51,40.07,48.23
171000,0,1,0,0,0,0,1,-20,-77,-92.50,-43.51
171300,1,1,1,0,0,0,0,-89,45,81.98,57.14
171600,0,0,1,0,1,0,0,32,61,39.98,21.98
171900,0,0,1,0,0,1,0,20,-14,65.68,95.63
172200,0,1,1,1,0,0,0,-38,61,27.87,78.45
172500,1,1,0,1,0,0,1,99,51,17.35,-87.42
172800,0,1,1,1,1,0,1,49,-20,90.53,-67.76
173100,1,0,0,0,0,1,0,-28,57,-56.36,37.56
173400,0,1,0,1,0,1,1,-23,12,67.91,-73.66
173700,0,0,1,1,0,1,0,-55,-11,-67.88,-81.62
174000,1,0,0,0,0,0,0,82,80,-88.89,-22.91
174300,0,0,0,0,0,0,0,-23,-44,36.56,-65.79
174600,0,1,1,0,0,1,0,33,-78,81.16,-92.71
174900,0,1,1,1,0,1,0,73,51,79.49,-29.20
175200,1,1,1,0,0,1,0,-48,-19,54.50,37.90
175500,1,0,0,1,1,1,0,-9,29,81.12,-40.60
175800,0,1,1,0,0,1,1,33,9,48.54,80.46
176100,1,1,1,1,0,1,0,-38,-92,24.33,63.24
176400,1,1,1,0,0,1,1,0,-77,67.93,9.22
176700,1,1,1,1,1,1,0,97,-61,-4.30,-49.77
177000,0,0,1,0,0,1,0,-54,-73,68.35,-42.44
177300,0,0,0,1,0,1,0,33,5,-55.44,4.71
177600,0,1,0,1,0,0,0,53,36,-73.53,-19.35
177900,1,1,1,0,0,1,1,-61,-49,-89.51,-5.19
178200,1,0,0,1,1,0,1,71,51,5.06,3.95
178500,0,1,1,0,0,0,1,58,-50,-2.61,-46.56
178800,0,1,1,0,0,1,0,-22,78,-31.32,42.04
179100,1,1,1,0,0,0,0,60,-53,88.39,-87.45
179400,1,1,1,0,0,0,0,-78,50,-2.46,63.85
179700,1,1,1,1,0,0,1,-81,45,29.16,64.96
180000,1,1,1,0,1,1,1,-34,96,97.26,31.87
180300,0,0,1,0,1,1,1,-89,23,26.50,-70.10
180600,0,0,1,0,0,0,0,8,-12,1.15,-89.79
180900,0,0,0,0,1,1,0,1,33,-58.38,44.10
181200,1,1,0,0,1,0,1,-16,-86,23.29,-36.18
181500,1,0,0,1,0,0,1,46,78,54.96,-54.21
181800,0,0,1,1,0,1,1,-43,61,98.19,-17.03
182100,1,1,1,1,0,1,1,-87,69,-30.03,72.85
182400,1,0,0,1,0,0,0,59,-57,-86.70,-61.67
182700,0,0,1,1,0,0,1,-88,-45,-10.93,31.43
183000,0,1,0,0,0,0,0,21,12,-1.95,-91.46
183300,0,1,0,0,1,1,1,18,-2,-6.77,65.77
183600,0,0,1,1,1,0,0,22,29,53.26,-94.18
183900,1,1,1,1,0,1,1,1,-56,14.70,-0.21
184200,1,1,1,0,1,1,0,-10,36,-30.24,-31.38
184500,0,0,1,1,0,1,0,-43,-47,-74.76,6.63
184800,0,0,1,0,0,1,1,-51,78,25.08,15.38
185100,0,0,1,0,0,1,0,-14,19,-8.10,-53.24
185400,1,1,0,1,0,1,1,-52,81,73.37,-34.97
185700,1,1,1,1,0,1,1,-64,32,-14.78,-47.49
186000,1,1,1,1,1,0,0,3,-37,-12.74,-45.20
186300,0,0,0,1,0,0,0,77,-14,-37.51,14.94
186600,1,0,0,1,0,1,0,52,-74,-99.98,-17.90
186900,1,1,0,1,0,0,1,83,-38,-62.24,48.18
187200,0,1,0,0,1,0,1,-26,87,-46.62,49.36
187500,0,0,1,0,0,0,1,-99,68,46.22,45.21
187800,1,0,0,0,1,0,1,36,-9,-81.60,15.78
188100,0,0,0,1,1,1,0,43,-51,-39.83,49.23
188400,0,0,0,0,1,1,0,29,25,-56.40,-42.54
188700,0,1,0,0,0,0,1,-66,28,1.24,69.43
189000,1,0,0,1,0,1,0,52,-51,5.61,41.19
189300,0,1,1,0,1,1,0,39,-25,-30.44,-28.64
189600,0,1,1,0,1,0,0,-54,5,2.11,75.37
189900,1,1,0,0,1,0,1,7,30,50.76,94.05
190200,0,1,0,1,1,0,0,10,73,92.86,90.53
190500,1,0,1,1,1,0,0,52,63,-18.69,-78.87
190800,0,0,0,0,1,1,1,-70,32,24.09,-50.98
191100,0,0,1,1,1,0,1,19,-31,-34.04,67.22
191400,0,0,1,1,0,0,0,-73,-53,-35.46,-71.68
191700,1,0,1,0,1,1,1,47,75,5.61,-3.49
192000,1,0,0,1,1,0,1,-36,-42,35.79,-3.12
192300,0,0,1,0,0,1,0,79,14,53.98,82.39
192600,1,1,0,1,1,0,1,68,78,-51.79,16.11
192900,0,1,1,1,1,0,0,10,-4,-21.02,-22.87
193200,1,1,1,0,0,0,0,32,29,74.72,-84.08
193500,1,0,1,0,0,1,0,83,25,30.86,-78.47
193800,1,1,0,0,1,0,1,21,-67,-60.45,90.10
194100,0,0,0,0,1,1,1,-26,99,-75.75,-21.11
194400,0,0,1,1,1,0,1,2,-39,-21.77,76.57
194700,0,0,0,1,0,0,1,21,-78,-23.99,22.45
195000,1,0,1,0,1,0,0,95,21,35.77,-39.98
195300,1,0,0,1,0,1,0,45,-64,-72.24,-87.35
195600,0,0,0,0,0,1,1,-32,16,-23.59,-35.38
195900,0,1,1,0,1,0,1,-46,-24,-51.80,-87.40
196200,1,1,0,0,0,1,1,-89,-26,64.65,-45.08
196500,0,1,1,1,1,1,0,-72,-45,67.04,58.42
196800,1,1,0,1,1,0,1,31,-77,63.53,-43.80
197100,0,1,1,1,1,0,1,39,-71,-41.67,78.94
197400,1,0,0,0,1,0,1,46,99,6.21,21.63
197700,1,1,1,1,0,1,1,-54,-25,49.76,38.01
198000,1,1,1,0,0,0,1,44,-35,-32.77,62.25
198300,0,0,1,0,1,0,0,-50,30,37.02,-1.83
198600,0,0,0,1,0,0,1,-17,10,-83.57,-92.59
198900,0,1,0,1,1,0,1,31,65,-44.54,-77.98
199200,1,0,1,0,1,0,0,17,52,61.37,-30.97
199500,0,1,0,1,1,1,1,-62,64,-58.06,62.65
199800,0,1,1,0,0,0,1,62,-46,-7.49,-63.58
200100,1,0,0,1,0,0,1,-82,-27,73.67,-37.26
200400,1,0,1,0,0,0,1,-61,12,-67.98,11.96
200700,1,0,1,1,0,1,1,52,72,-57.30,86.72
201000,0,0,1,1,0,0,1,41,81,-57.38,-54.20
201300,0,1,0,1,1,0,0,-64,-85,-76.48,-89.55
201600,1,1,1,0,0,1,0,-41,-14,-74.59,-3.05
201900,0,0,1,0,0,0,1,-4,54,47.32,85.79
202200,1,0,1,1,0,1,0,7,47,79.98,-36.20
202500,0,0,1,1,1,0,0,6,-68,15.53,-42.65
202800,0,0,1,1,0,0,0,6,84,25.65,85.19
203100,0,0,1,1,1,0,1,25,-50,89.11,-41.69
203400,1,1,1,1,0,0,0,90,13,-28.49,-57.58
203700,1,1,0,0,1,0,0,-47,-87,-5.61,-78.17
204000,0,0,1,0,0,0,1,18,-90,50.66,-25.94
204300,1,0,0,1,1,1,1,22,-14,39.68,10.43
204600,1,1,0,0,0,0,0,70,88,-2.28,55.52
204900,0,1,1,0,1,1,1,-44,34,24.50,82.49
205200,1,1,1,1,1,0,1,-76,-92,-19.21,46.77
205500,1,0,1,0,1,0,1,-13,38,42.68,21.37
205800,0,0,0,1,1,1,1,-69,44,-26.20,-90.64
206100,0,0,1,1,0,0,0,47,-17,-32.61,47.09
206400,0,1,0,1,0,0,0,86,-9,-30.78,-9.33
206700,0,0,0,0,1,0,0,53,2,67.60,-67.06
207000,0,1,1,0,1,1,1,53,35,-71.78,4.90
207300,1,1,0,1,1,1,1,-79,-11,-57.27,-66.17
207600,0,0,1,1,0,0,1,37,-86,-69.04,-62.35
207900,0,1,1,0,0,0,1,-37,11,6.86,22.48
208200,1,1,1,1,0,0,1,-31,-58,60.82,12.92
208500,1,0,1,0,1,0,1,44,77,-41.54,79.35
208800,0,0,1,1,0,1,0,27,44,22.59,-68.07
209100,1,0,1,1,0,0,0,-59,-49,18.61,-96.49
209400,0,1,1,1,0,0,1,-90,48,-8.57,74.84
209700,1,1,0,0,0,1,1,-75,68,-59.80,68.05
210000,1,1,0,1,1,0,1,-56,76,70.50,-28.06
210300,0,0,0,1,0,1,1,96,-38,30.19,35.21
210600,0,0,0,0,1,0,1,-63,-46,-72.70,13.46
210900,0,0,0,1,1,1,1,64,67,-52.20,86.61
211200,0,1,1,1,0,1,0,-71,79,86.77,-70.06
211500,1,1,0,0,0,0,1,100,-54,73.75,-18.80
211800,0,1,1,0,1,1,1,71,82,34.30,99.86
212100,0,1,0,1,0,0,0,-59,66,78.19,-67.74
212400,0,1,0,0,0,0,0,99,59,-42.71,-6.82
212700,0,1,1,0,1,1,0,-5,2,93.93,-40.53
213000,1,0,0,1,0,0,1,11,98,-6.79,-33.12
213300,0,0,0,1,0,1,1,-5,-43,43.33,15.30
213600,0,0,1,0,0,1,0,26,-63,-74.19,-85.93
213900,1,1,0,1,0,0,1,-61,92,7.79,11.34
214200,0,0,0,0,0,1,0,-51,52,78.01,17.95
214500,1,1,1,1,0,0,0,-10,72,11.32,77.13
214800,1,1,0,0,0,0,1,60,-22,-55.45,-89.89
215100,0,0,1,1,0,1,0,16,-97,-12.88,-98.12
215400,0,1,0,1,1,0,1,-63,-40,35.50,-1.64
215700,1,1,0,1,1,1,0,-41,-71,-92.45,-34.29
216000,1,1,0,1,0,1,1,35,36,36.38,1.68
216300,0,1,0,1,1,0,0,58,91,29.15,45.07
216600,0,0,1,1,1,0,1,-27,11,20.40,-26.73
216900,0,1,0,1,0,1,1,-50,-9,4.14,28.29
217200,0,1,0,0,1,1,1,-97,-41,38.00,91.64
217500,1,0,0,1,1,0,1,61,23,-54.69,-89.76
217800,0,0,1,0,0,1,1,-3,0,-18.20,30.60
218100,1,0,0,1,0,0,1,95,82,18.65,-5.24
218400,1,0,1,0,1,1,1,-14,68,25.63,-72.83
218700,1,0,0,0,0,0,1,49,57,-37.36,68.47
219000,0,0,1,0,1,0,0,-15,-72,53.62,-81.86
219300,0,0,0,1,1,1,1,85,86,32.66,-85.48
219600,0,0,0,1,1,0,1,-36,53,13.02,93.80
219900,0,1,1,0,1,0,1,73,-47,-22.77,-75.47
220200,0,0,1,0,1,0,1,29,-12,12.59,-28.26
220500,1,1,0,0,1,1,0,79,43,-7.80,46.51
220800,0,0,1,1,0,1,0,-59,88,-36.86,36.32
221100,0,1,1,1,1,1,1,-18,-38,-19.64,69.50
221400,1,1,0,0,1,0,0,40,16,38.27,22.82
221700,0,1,0,0,0,0,1,-51,-29,-24.42,-12.17
222000,1,0,0,1,0,1,0,-99,-38,50.32,97.88
222300,0,0,1,0,1,0,0,-74,-28,-91.21,-80.16
222600,0,1,1,0,0,1,0,-27,70,36.56,55.64
222900,1,0,1,0,1,1,1,-19,78,60.63,-49.34
223200,1,1,0,0,0,0,1,25,59,43.50,-69.06
223500,1,0,0,0,1,1,0,-51,-70,-64.65,84.25
223800,1,1,1,0,0,0,0,41,-63,44.76,49.47
224100,0,0,1,0,0,1,1,85,3,-53.31,84.12
224400,1,0,0,1,0,0,0,95,-14,-99.79,47.64
224700,1,1,1,1,1,1,0,-58,-28,-75.33,-48.35
225000,1,0,0,0,0,1,1,-86,-15,-6.13,-47.14
225300,0,0,0,0,1,0,0,25,27,-20.64,-54.50
225600,1,0,0,1,0,1,1,68,-56,-17.05,70.38
225900,1,0,0,0,1,1,1,-73,-15,-19.72,-71.87
226200,0,0,1,0,0,0,1,-49,3,84.44,65.19
226500,0,1,0,0,1,0,0,-40,-61,22.95,-33.61
226800,0,0,0,1,1,1,1,42,-35,44.76,26.85
227100,0,1,1,1,1,0,1,69,38,13.57,-0.58
227400,1,1,1,0,1,1,0,44,28,24.71,1.89
227700,1,0,0,0,0,1,1,-53,-57,-0.79,-27.45
228000,1,0,1,1,0,0,0,-34,-90,38.06,-69.60
228300,0,0,1,1,0,0,1,-45,21,-48.73,-80.68
228600,1,1,1,1,0,1,1,-56,-33,78.33,-99.99
228900,0,0,1,0,1,0,1,80,-95,-63.98,9.54
229200,1,0,0,1,0,1,0,79,19,-41.63,-39.94
229500,1,1,0,0,0,0,0,100,50,-27.84,-98.83
229800,0,0,1,0,0,1,0,84,41,-88.60,14.80
230100,1,0,1,0,1,0,1,-39,-39,18.22,-12.76
230400,1,0,0,0,1,0,1,59,-20,43.35,-61.96
230700,1,0,1,1,1,0,1,-2,92,91.45,82.73
231000,1,0,1,1,0,1,1,-34,-88,-29.51,-11.40
231300,1,0,0,1,0,1,1,-87,-87,10.40,48.90
231600,1,0,1,1,0,0,0,88,-96,84.24,62.12
231900,0,0,1,1,1,1,1,57,80,-12.93,39.27
232200,1,1,1,0,1,0,1,29,-6,-65.16,-89.39
232500,0,1,1,1,1,0,0,-82,-53,62.93,69.81
232800,1,0,0,0,1,0,0,19,-64,30.08,81.67
233100,1,1,0,0,0,1,1,34,36,-95.79,-74.21
233400,0,1,1,1,1,0,1,-98,-44,54.78,64.78
233700,0,1,0,1,1,0,0,-96,31,-94.39,78.89
234000,1,1,1,1,0,1,0,23,-53,61.46,-51.41
234300,1,1,0,1,1,1,0,-88,11,79.48,69.98
234600,0,0,0,1,1,1,1,-97,-21,-66.93,-79.97
234900,0,0,1,1,0,0,0,5,75,-84.20,14.79
235200,1,1,0,1,1,0,0,77,-3,31.26,92.93
235500,0,1,0,1,0,0,1,35,74,10.64,35.55
235800,0,0,1,0,1,1,0,-8,37,59.75,95.27
236100,1,0,1,1,0,0,1,23,-19,-17.49,-69.09
236400,0,0,1,0,1,0,0,44,-82,-41.40,-72.53
236700,0,0,1,1,0,0,0,-13,90,-69.38,-82.46
237000,1,1,1,0,0,1,1,89,-62,-78.48,-86.36
237300,0,0,1,0,0,0,1,53,37,67.73,65.26
237600,0,1,1,1,1,1,0,-57,43,-42.93,-18.76
237900,0,1,0,0,0,1,1,88,-89,-17.40,-42.95
238200,1,1,0,0,1,1,0,46,60,-39.05,-11.97
238500,1,0,1,0,1,0,1,-12,64,-47.39,5.29
238800,0,1,0,0,1,0,0,4,93,-48.19,-50.31
239100,1,1,1,1,0,0,1,-9,-3,-64.44,56.65
239400,1,0,0,0,0,0,1,-56,-67,-85.12,43.59
239700,0,1,1,1,1,1,0,98,-37,68.26,4.35
240000,1,0,1,0,0,1,1,-37,36,-63.37,11.53
240300,1,0,0,0,1,1,0,-97,-59,-43.82,-23.76
240600,0,0,0,1,0,0,0,-89,35,-61.40,63.38
240900,0,1,0,1,0,0,1,61,-37,-71.48,-79.65
241200,0,1,1,1,1,0,0,99,16,19.00,-61.04
241500,0,1,0,0,1,1,1,-39,61,74.52,-77.85
241800,1,1,0,0,0,0,0,-34,-49,14.83,48.54
242100,0,0,0,0,1,1,0,-29,-11,-89.51,32.15
242400,1,1,0,0,1,0,1,-2,-61,-16.43,10.41
242700,1,1,0,1,0,1,1,-80,26,-29.55,11.90
243000,1,0,1,1,1,0,0,51,13,40.40,-46.85
243300,0,1,1,0,1,1,0,-56,7,72.82,50.42
243600,1,1,1,0,1,1,1,-98,-95,-92.31,-29.49
243900,1,1,0,0,1,1,0,-38,-40,66.28,-66.97
244200,0,0,0,1,0,0,1,15,-63,16.33,-84.62
244500,0,0,1,1,1,1,0,43,26,99.80,54.54
244800,1,0,0,0,0,0,1,77,-10,-36.93,-65.48
245100,1,1,1,1,0,1,0,-15,-5,34.92,94.63
245400,1,0,1,1,0,0,0,-35,-4,14.95,37.81
245700,1,1,0,1,0,0,1,91,89,86.18,-74.81
246000,0,1,0,0,0,1,0,80,10,76.98,-97.02
246300,0,0,1,0,0,1,1,-47,-64,-89.84,-54.79
246600,0,1,1,1,1,1,0,9,0,15.41,-2.19
246900,1,1,0,0,1,1,1,-77,74,-68.47,32.17
247200,1,0,1,1,1,1,0,43,100,68.10,-92.61
247500,0,1,1,0,1,1,0,-26,36,-92.38,-82.91
247800,1,0,0,0,1,1,1,27,32,-13.08,5.10
248100,1,0,1,0,0,1,0,-99,56,-68.73,-27.53
248400,0,0,0,1,0,0,1,7,67,72.64,-52.44
248700,1,0,1,0,1,0,0,-67,39,66.08,13.63
249000,1,0,1,0,1,1,1,83,35,49.26,-37.91
249300,0,1,1,1,1,1,1,48,88,58.92,25.49
249600,0,1,1,1,0,0,1,14,-22,-64.50,86.12
249900,1,0,0,0,1,1,0,23,-56,-30.93,-59.85
250200,1,1,0,1,0,0,1,-88,11,-7.67,37.29
250500,0,1,1,0,0,1,1,73,86,-4.63,-46.63
250800,0,1,1,0,0,0,0,-79,-64,-88.04,2.88
251100,0,0,1,0,1,1,1,-33,-26,90.20,32.67
251400,0,1,0,0,0,1,1,69,22,-70.61,-43.32
251700,1,0,0,0,0,0,1,-90,-81,48.60,-44.53
252000,1,1,0,1,0,0,0,36,75,-7.25,62.70
252300,1,1,0,1,0,1,1,-48,-2,79.98,32.67
252600,0,1,0,0,1,0,1,-74,-53,-22.30,-40.15
252900,0,0,1,0,1,1,0,48,27,91.57,20.99
253200,1,1,0,1,1,0,1,-92,-88,-85.48,17.54
253500,0,1,1,0,1,0,1,-31,-6,-50.30,-92.00
253800,1,1,0,1,0,0,0,-68,46,-2.52,-39.77
254100,0,1,0,0,0,0,1,10,-87,41.40,78.71
254400,0,1,0,0,0,1,0,-74,-37,-96.17,-9.51
254700,1,0,0,0,0,0,0,-60,-14,-29.41,-13.49
255000,0,1,1,1,1,0,1,43,89,19.43,95.75
255300,0,1,1,1,0,0,0,73,64,-13.14,-35.93
255600,0,1,1,1,1,1,1,72,5,-23.97,-25.33
255900,0,1,1,0,1,1,1,-42,22,-85.26,-86.97
256200,1,1,0,1,1,1,0,65,79,12.97,86.43
256500,1,1,0,1,0,0,0,-73,-69,-26.50,-11.06
256800,0,0,0,1,0,1,1,-61,-43,-82.52,-73.74
257100,0,1,1,0,0,1,1,-26,-74,-78.49,-31.14
257400,1,1,0,0,1,1,0,-28,40,-98.36,3.69
257700,1,0,1,0,1,0,1,-4,-12,-22.62,50.41
258000,1,1,0,1,1,0,0,98,11,8.20,-25.51
258300,1,0,1,0,1,1,0,-65,-7,19.41,-10.62
258600,0,0,1,1,0,0,0,-24,-70,70.49,-27.35
258900,0,0,0,1,0,0,1,-37,-99,-10.76,49.06
259200,0,0,1,1,0,0,0,-22,-51,82.07,16.22
259500,0,0,0,1,0,0,0,-95,16,-77.66,-62.15
259800,1,0,0,0,1,0,0,-91,-68,0.73,60.70
260100,0,1,0,0,0,1,0,-48,44,-31.95,64.30
260400,0,0,1,0,0,1,0,-94,44,77.02,11.50
260700,1,1,1,0,1,0,0,39,20,-57.61,71.64
261000,1,0,0,0,0,1,0,78,-12,-41.36,-20.10
261300,1,1,1,0,1,0,1,-10,52,-84.71,-46.20
261600,1,0,0,0,0,1,0,-30,29,-85.23,86.75
261900,1,1,0,0,1,0,1,64,77,16.53,-67.41
262200,1,0,0,1,1,1,0,85,52,-10.43,76.05
262500,1,1,0,1,1,0,0,-27,-56,5.61,-81.78
262800,0,0,0,0,1,1,0,57,61,4.14,-23.66
263100,0,1,1,0,0,0,1,31,37,-68.96,41.74
263400,0,1,0,0,1,0,0,-77,-75,7.34,38.33
263700,1,1,1,1,1,1,1,96,77,-22.40,-57.00
264000,0,0,0,0,1,1,0,-13,96,-71.76,-53.98
264300,1,0,1,0,1,0,0,-65,-82,-80.05,21.62
264600,0,0,0,1,0,0,0,95,-65,65.01,16.37
264900,0,1,0,0,0,1,0,-32,93,44.69,97.66
265200,0,0,0,0,0,0,1,9,58,-96.77,52.11
265500,0,0,0,0,0,0,1,-46,28,-1.55,-62.84
265800,0,0,1,0,0,1,1,-17,16,-57.23,45.18
266100,1,0,0,0,0,1,1,-62,-1,-47.81,7.11
266400,1,0,1,1,0,0,0,-55,49,-79.95,82.63
266700,0,0,1,1,0,0,1,-36,20,-42.35,-85.58
267000,1,1,1,0,1,1,0,9,-2,-39.83,-65.95
267300,1,0,0,1,0,1,0,16,-11,46.59,16.00
267600,1,0,0,1,1,1,1,65,36,-24.90,-82.30
267900,1,1,1,0,0,1,1,-78,55,93.86,8.52
