czas,isTof_1,isTof_2,isTof_3,isTof_4,islineS_1_Active,islineS_2_Active,islineS_3_Active,motor1_speed,motor2_speed,imuX,imuY
446000,0,0,1,0,0,0,0,4,10,14.95,10.39
447000,0,0,1,1,1,0,0,67,31,33.99,-9.15
448000,1,1,0,0,1,0,0,11,21,-20.89,-25.41
449000,0,0,1,0,0,0,0,-62,-30,82.16,68.77
450000,0,0,0,1,1,1,1,-96,52,-79.11,-15.00
451000,0,1,0,1,0,1,0,-61,46,-10.48,-47.64
452000,1,0,1,1,0,1,0,67,44,-21.40,-87.15
453000,1,0,1,1,0,1,1,94,-49,35.03,22.70
454000,0,0,1,1,0,1,1,58,-56,77.35,-87.27
455000,0,0,0,0,1,0,1,27,3,18.73,-53.25
456000,0,0,0,1,1,1,0,54,-59,-78.01,28.41
457000,1,1,1,1,1,0,0,-35,88,59.99,2.06
458000,1,0,0,1,1,1,0,-93,-87,-75.29,-75.18
459000,0,0,1,1,1,1,1,-90,-65,67.12,-17.35
460000,1,1,0,0,1,0,0,-91,-58,86.76,-82.69
461000,0,1,1,1,1,0,1,-4,45,-72.89,40.10
462000,1,0,1,1,1,0,0,82,78,95.36,68.72
463000,0,0,0,0,1,0,0,31,78,-30.92,-64.37
464000,0,1,1,0,1,1,1,72,63,25.28,92.32
465000,1,1,0,1,1,1,1,43,-21,11.54,97.83
466000,1,0,1,0,1,1,0,25,98,-96.32,49.73
467000,1,1,1,0,1,1,1,-79,100,6.43,90.44
468000,0,0,1,0,0,0,1,53,-16,26.17,3.34
469000,0,1,1,0,1,1,0,94,28,69.78,45.11
470000,1,1,0,1,1,1,0,-69,45,45.48,-76.22
471000,1,1,0,1,0,0,0,-56,-53,-7.03,90.48
472000,0,0,1,1,0,1,0,-76,-73,-16.45,-6.70
473000,1,0,0,0,0,0,1,-99,-95,-13.32,-88.29
474000,1,1,1,1,0,1,0,86,-57,-51.09,17.58
475000,0,0,0,1,1,0,1,22,99,-79.31,84.22
476000,1,1,0,0,0,0,0,37,-13,-91.09,1.20
477000,0,0,1,1,1,0,0,-71,84,90.97,-84.40
478000,0,1,1,0,1,0,0,-35,23,-70.99,92.99
479000,1,0,0,1,1,1,1,69,99,-40.70,75.93
480000,0,0,1,1,1,1,0,21,49,-56.08,-0.07
481000,1,1,1,1,1,1,1,-86,28,86.59,-82.03
482000,1,1,0,1,0,1,1,-14,-81,-1.81,26.20
483000,0,0,0,1,1,0,0,22,-54,42.35,-4.83
484000,1,1,1,1,0,1,1,68,40,59.31,-11.54
485000,1,1,0,0,1,0,0,-44,69,-79.60,54.70
486000,1,0,0,0,0,0,1,16,12,-61.78,50.87
487000,1,1,1,0,0,0,1,9,-2,12.52,83.06
488000,0,1,1,1,1,1,0,69,-39,-66.29,18.63
489000,1,1,1,0,1,1,0,-20,-32,-23.40,-61.69
490000,0,1,1,0,0,0,0,1,-28,25.06,-46.72
491000,0,1,1,0,1,1,1,86,-29,-49.83,95.50
492000,1,1,0,1,0,1,1,-29,-90,-68.05,-96.59
493000,0,0,1,0,0,1,0,85,6,-32.59,66.29
494000,1,1,0,0,0,1,0,-12,76,-68.66,-49.63
495000,1,1,0,1,1,0,0,-4,-93,99.12,52.97
496000,0,0,0,1,1,1,1,-16,-45,-49.68,38.15
497000,1,1,1,1,1,1,1,-66,-90,51.75,9.94
498000,1,1,1,1,0,1,1,83,47,50.50,-57.89
499000,0,1,1,1,0,0,0,51,45,-72.36,-41.69
500000,0,1,0,0,1,1,1,-62,-83,14.85,77.02
501000,1,0,1,1,0,1,0,91,24,-97.48,-64.22
502000,1,0,0,0,0,1,0,-84,-65,-35.64,71.53
503000,0,0,0,0,0,0,0,-75,-4,79.81,-69.69
504000,1,0,1,1,0,1,1,41,-37,26.38,-14.10
505000,1,1,1,1,0,1,1,-81,42,48.18,17.67
506000,1,1,1,1,0,0,0,-60,-68,65.04,-23.10
507000,1,0,0,0,0,0,0,-85,16,60.68,-19.18
508000,1,1,0,0,0,1,1,-72,-14,-65.18,-14.68
509000,0,1,0,1,0,1,0,-91,-87,17.32,-82.62
510000,1,1,1,1,0,1,1,-100,-96,5.62,28.68
511000,0,1,1,0,0,1,0,-65,13,55.38,-34.33
512000,1,0,1,1,0,0,1,-43,-31,-20.36,-38.19
513000,1,1,1,1,0,1,0,-61,-54,-93.46,-80.35
514000,0,0,1,1,0,1,1,37,87,38.88,-98.86
515000,1,1,0,0,1,1,1,-31,-97,-7.48,-8.83
516000,1,1,0,0,0,1,0,75,-58,8.99,-35.04
517000,1,1,0,1,0,1,0,24,-72,46.81,68.66
518000,0,1,1,1,0,1,0,-90,64,78.00,31.30
519000,1,1,0,0,1,1,1,-55,-97,-31.76,-66.12
520000,0,1,0,1,0,0,0,-1,55,46.98,-43.71
521000,1,0,1,0,0,1,0,-36,-66,0.80,-27.44
522000,0,0,1,1,0,0,1,70,45,65.53,-24.63
523000,0,0,0,0,0,0,0,-45,-40,-74.48,55.24
524000,1,0,0,0,1,1,1,-26,64,-83.83,70.07
525000,0,0,1,1,1,0,1,93,-17,-66.50,51.86
526000,0,0,0,1,1,0,1,20,6,-48.70,-71.10
527000,1,0,0,1,1,0,1,-70,25,-16.10,70.11
528000,0,1,0,1,1,1,0,63,-81,11.40,95.92
529000,1,0,0,0,0,0,1,36,36,97.94,22.11
530000,0,1,0,1,1,0,1,17,-40,46.82,38.86
531000,1,1,1,0,0,0,1,-65,-91,-28.55,-32.85
532000,0,0,0,0,0,1,1,-69,15,-46.80,-89.52
533000,0,0,1,1,0,0,0,-3,-3,-24.84,67.34
534000,1,0,1,0,1,1,0,89,40,-51.33,-31.76
535000,1,0,1,1,1,1,0,-50,84,84.38,-2.80
536000,0,0,1,0,1,1,1,46,-30,-12.13,98.74
537000,0,0,1,1,0,0,0,14,24,99.26,57.32
538000,0,0,1,0,0,0,1,80,42,-44.84,-29.27
539000,1,0,0,0,0,0,1,-18,-43,-23.57,54.51
540000,0,0,0,1,1,1,0,-40,66,62.52,17.05
541000,1,1,0,0,0,0,1,-66,-26,-74.30,-29.06
542000,0,1,0,0,1,0,0,-45,51,63.13,73.80
543000,1,1,1,0,0,1,0,10,-44,-75.09,75.29
544000,0,1,0,1,1,0,0,-43,48,51.63,70.66
545000,1,0,1,0,1,1,1,-40,-41,16.10,-78.08
546000,1,0,0,1,0,0,1,39,-20,76.29,-45.04
547000,1,1,0,1,0,0,1,-90,-86,82.47,-60.72
548000,1,1,0,0,0,0,1,-31,51,43.80,-46.36
549000,1,1,0,0,1,0,1,27,58,-60.64,75.26
550000,0,0,1,0,0,1,0,80,-33,27.17,16.65
551000,0,1,1,1,0,0,0,-22,32,3.55,-85.62
552000,1,0,0,1,0,0,1,-44,83,30.39,5.76
553000,1,1,1,1,0,1,0,-49,55,-35.25,-60.37
554000,1,0,1,0,0,0,0,-100,4,18.62,-72.70
555000,0,1,0,0,1,1,1,15,32,-3.54,75.20
556000,0,1,0,0,0,0,1,-31,-92,-53.61,13.50
557000,1,1,1,0,1,0,1,-26,73,13.27,71.74
558000,1,0,0,1,1,0,0,9,62,32.42,-54.03
559000,1,0,1,0,0,0,0,29,-88,33.46,0.39
560000,0,0,1,0,1,0,1,31,43,60.00,87.89
561000,1,0,0,1,1,0,1,-79,-11,-74.99,8.75
562000,1,0,0,1,1,0,0,16,-17,88.68,38.38
563000,0,1,0,1,0,0,0,-42,53,56.15,71.85
564000,0,0,0,0,0,1,0,31,36,-16.00,-4.15
565000,0,0,1,1,1,1,0,39,15,89.86,-95.62
566000,0,0,1,0,1,1,1,-64,11,72.46,78.38
567000,1,1,1,1,0,1,0,58,-57,54.05,31.96
568000,1,0,1,0,1,1,1,-19,83,-23.79,-31.96
569000,0,0,0,0,0,1,0,-89,27,-70.64,4.42
570000,1,0,1,0,0,1,1,-30,-49,-90.53,-24.21
571000,1,0,0,0,0,0,0,-55,-3,28.45,-20.21
572000,0,0,0,1,0,0,1,53,-36,41.44,78.52
573000,0,1,0,1,1,1,0,-31,-46,45.44,49.51
574000,1,0,1,0,1,0,0,-5,76,80.39,49.44
575000,1,0,1,1,0,0,0,-65,98,-71.89,-37.26
576000,1,0,1,1,0,0,1,91,73,31.56,-62.52
577000,0,0,1,1,1,1,1,-34,-94,36.45,71.57
578000,1,1,1,1,1,0,0,-11,-43,36.21,-39.08
579000,1,1,1,1,1,0,1,64,75,-29.47,37.90
580000,1,0,0,1,0,0,1,-75,-64,11.48,73.88
581000,1,1,1,0,1,1,0,52,-89,-72.16,-77.65
582000,0,1,0,0,0,0,1,98,13,36.52,-27.32
583000,0,0,0,0,1,1,0,69,43,62.60,-10.37
584000,1,0,0,0,0,1,0,-22,-52,64.46,39.90
585000,1,1,0,0,0,1,1,-23,8,-59.08,-95.70
586000,0,0,1,0,1,0,1,94,-9,-66.36,-60.88
587000,0,1,0,1,0,1,1,-86,63,14.79,-5.92
588000,1,0,0,0,1,0,0,-2,26,-32.81,8.79
589000,0,0,1,0,1,0,0,66,98,-82.87,53.73
590000,1,0,0,0,0,0,0,42,-29,4.64,96.86
591000,0,0,0,0,0,1,0,38,-27,41.98,74.63
592000,1,1,0,0,0,0,1,15,58,-16.82,49.85
593000,0,1,1,1,0,1,0,31,25,-55.50,38.16
594000,1,1,1,0,0,0,0,47,24,70.38,-15.79
595000,1,1,1,0,1,1,0,27,32,2.21,87.25
596000,1,0,1,1,0,0,1,-27,-36,77.09,39.26
597000,0,0,0,0,1,1,1,-4,93,24.04,5.21
598000,0,0,1,0,1,0,1,-92,64,-78.93,96.88
599000,0,1,0,0,0,1,0,-67,96,57.20,-73.67
600000,0,1,0,0,0,0,0,84,66,-71.49,79.42
601000,0,1,1,1,0,0,1,65,0,-9.09,-46.28
602000,1,1,1,0,0,1,1,-74,-32,98.86,86.71
603000,0,0,1,0,0,1,1,75,80,2.71,96.82
604000,0,1,1,1,1,0,1,-96,-69,89.56,-59.71
605000,0,0,0,1,0,0,1,72,-18,-40.26,26.34
606000,0,1,0,0,1,0,1,-46,64,92.44,-41.91
607000,1,0,1,1,0,0,1,-49,80,-16.66,-89.77
608000,0,0,0,1,1,0,1,-46,-16,-67.03,-38.60
609000,0,1,1,0,0,0,0,60,-35,-13.33,97.45
610000,0,0,1,1,1,1,0,70,-32,-74.83,54.86
611000,0,0,1,0,1,1,0,-89,1,-8.84,-7.77
612000,0,1,1,0,1,1,1,-12,-7,70.20,39.45
613000,0,0,0,1,1,1,0,20,31,11.51,-32.01
614000,0,1,1,0,1,1,1,-2,33,-6.14,68.10
615000,0,0,1,1,1,1,0,-27,-9,-14.75,46.98
616000,0,1,0,0,1,1,1,-49,-85,51.96,31.31
617000,1,1,1,1,1,1,0,42,36,-87.51,40.80
618000,0,0,1,0,0,0,1,-75,-76,54.67,46.36
619000,1,0,0,0,0,0,0,53,-55,77.62,-77.22
620000,1,0,0,1,0,0,1,-93,67,79.53,-81.21
621000,1,0,0,1,0,1,1,-24,74,13.79,22.17
622000,1,1,0,1,1,0,0,-83,-26,90.13,-1.39
623000,0,0,1,1,1,0,0,-46,-53,65.07,54.58
624000,1,1,0,1,0,1,0,-53,-35,87.77,-46.71
625000,0,1,0,1,1,1,1,39,-87,14.37,2.21
626000,0,1,0,1,0,1,1,44,-91,-20.53,-42.09
627000,1,1,1,0,1,0,0,63,-95,56.16,-98.87
628000,0,0,0,1,1,0,0,-52,-4,-56.71,-46.30
629000,0,0,1,1,1,1,1,-45,-76,15.38,-48.77
630000,0,1,0,1,0,1,1,67,-19,92.91,73.21
631000,0,0,0,0,1,0,0,39,3,-99.67,-68.66
632000,0,1,0,0,1,1,0,79,-56,99.81,47.51
633000,1,0,1,0,1,0,1,-39,-93,-66.95,-99.48
634000,0,0,0,0,1,1,0,-1,74,-54.91,89.83
635000,0,0,1,1,1,1,0,94,-64,-62.31,-1.53
636000,0,0,1,0,1,1,1,-88,31,99.30,6.13
637000,1,1,1,1,0,1,0,-41,-70,92.66,-60.26
638000,0,1,1,0,0,0,1,73,-24,-72.62,-32.84
639000,1,0,1,0,0,0,0,74,-25,-40.22,-9.84
640000,1,0,0,0,0,0,1,80,47,-17.50,-48.16
641000,0,0,1,0,1,0,1,-91,-4,70.70,73.62
642000,1,0,0,0,1,0,1,-35,-61,68.48,-71.38
643000,0,0,1,1,1,1,0,35,-25,-16.43,31.25
644000,0,1,0,1,0,1,1,-36,29,84.35,-99.05
645000,0,1,0,0,0,0,1,7,20,30.25,52.77
646000,0,1,0,1,1,0,1,-96,-88,-42.30,-10.44
647000,1,1,0,0,1,0,0,-53,-67,-77.79,-63.58
648000,1,0,1,1,0,1,1,-54,-47,-33.86,64.07
649000,0,0,0,1,0,1,0,-57,-57,-90.96,-27.01
650000,0,1,1,0,1,1,0,-38,-80,76.75,33.11
651000,0,1,1,1,1,0,0,58,7,-31.32,87.71
652000,1,0,1,0,0,1,0,-79,-40,-1.32,94.35
653000,1,1,0,0,0,1,0,61,87,96.79,-38.43
654000,1,0,1,0,0,0,1,-79,-15,99.04,-86.39
655000,1,0,1,0,0,0,0,69,-74,55.91,55.97
656000,1,1,0,0,1,1,1,28,-53,-57.24,49.90
657000,1,1,1,1,1,0,0,26,-27,66.80,-90.56
658000,0,1,0,0,1,0,1,-55,-48,-25.08,-8.05
659000,1,0,1,0,1,0,0,6,91,21.76,-80.54
660000,0,1,0,0,0,1,0,-37,49,-99.02,-28.26
661000,1,0,1,0,0,0,1,-78,-76,-59.05,85.98
662000,1,1,0,0,0,0,1,55,-100,77.39,-60.54
663000,0,0,0,1,1,1,0,-68,99,-90.22,49.70
664000,0,1,0,0,0,0,0,-96,61,81.71,76.98
665000,1,1,0,1,0,1,1,-50,6,-28.93,23.33
666000,0,1,0,1,0,0,0,-69,83,16.96,-22.31
667000,0,1,0,0,0,1,0,5,82,63.59,73.43
668000,0,0,0,1,1,0,0,-85,-85,-60.85,77.85
669000,0,0,0,1,0,0,1,-92,75,53.65,-63.21
670000,0,1,0,0,1,0,0,-80,19,32.71,62.06
671000,1,0,0,1,1,1,0,-24,-88,70.72,-71.49
672000,0,1,0,1,0,1,0,-5,14,87.51,-67.27
673000,1,0,1,0,0,0,1,45,21,6.42,-86.54
674000,1,1,0,0,0,1,1,29,-20,-22.29,82.90
675000,1,1,1,1,0,1,1,87,-39,1.53,1.14
676000,0,1,0,0,0,1,0,64,5,-80.31,88.47
677000,0,1,0,0,0,0,0,-44,-80,-51.68,33.39
678000,1,1,0,1,1,0,1,-17,-7,-15.88,-42.67
679000,0,1,0,0,0,1,1,-10,40,-38.22,16.91
680000,0,1,1,0,1,0,0,-66,-72,-80.71,-99.40
681000,0,1,1,1,0,1,0,-28,47,-55.42,81.13
682000,1,0,1,1,1,0,0,-10,2,-49.95,-20.06
683000,1,0,0,0,1,1,1,69,-97,38.54,-55.00
684000,1,1,0,0,0,1,1,-67,62,-23.92,-74.49
685000,0,1,0,1,1,0,0,-30,90,11.95,78.23
686000,1,1,1,0,1,0,0,-25,12,3.63,33.23
687000,0,0,0,0,0,1,1,-47,-20,86.50,46.45
688000,0,1,0,0,0,1,1,98,-14,38.36,-57.70
689000,0,0,1,1,0,0,1,-25,-56,87.56,-32.61
690000,1,0,1,1,0,1,1,-73,-63,61.80,-93.52
691000,0,0,0,1,1,0,0,-93,-87,3.86,-96.11
692000,0,1,0,1,0,1,1,5,-83,-30.27,67.57
693000,0,0,0,0,1,0,1,61,-12,27.59,65.73
694000,0,0,0,1,1,1,1,-78,-81,-95.22,-3.71
695000,0,0,1,1,0,0,1,-86,-90,-61.47,-82.09
696000,0,1,0,0,0,0,0,58,-78,13.13,-76.50
697000,1,0,1,0,1,1,1,-100,48,12.11,-41.07
698000,1,0,0,0,0,1,1,-3,-12,86.65,-98.04
699000,0,1,1,1,1,1,1,-57,58,62.61,-63.93
700000,0,1,0,1,0,1,1,-27,40,-60.22,11.04
701000,1,0,0,1,0,0,1,-41,-2,8.45,-6.05
702000,1,0,1,1,0,0,1,-18,44,2.72,50.26
703000,1,1,1,0,0,1,0,-80,12,15.06,-14.14
704000,1,0,1,0,0,1,0,-87,-59,-23.12,97.52
705000,0,1,1,1,1,1,1,74,-36,-65.03,23.91
706000,1,1,0,0,1,0,1,-42,74,14.01,-18.39
707000,0,1,1,0,1,0,0,-27,14,-97.88,-54.47
708000,1,1,1,0,0,0,1,72,46,15.75,-48.04
709000,0,0,0,0,1,0,0,69,46,97.26,-52.93
710000,0,1,1,0,0,0,0,99,38,45.79,-46.80
711000,0,1,0,1,1,0,1,34,-25,-53.87,41.97
712000,1,0,0,1,0,0,0,70,36,-97.79,-71.68
713000,0,1,0,0,0,0,1,-35,-7,25.27,-94.43
714000,0,0,1,0,0,1,0,96,-49,-77.87,97.56
715000,1,1,0,1,1,0,1,71,0,-17.00,-86.80
716000,1,1,1,1,0,0,1,42,-27,34.43,58.19
717000,1,0,1,1,0,1,1,80,57,92.62,28.06
718000,1,0,0,1,1,1,0,25,-83,-99.13,13.26
719000,0,0,0,0,1,0,0,39,65,-97.33,-31.97
720000,0,1,0,1,1,0,1,-76,-19,7.10,-87.39
721000,0,1,1,1,1,0,0,-49,-5,46.00,-21.15
722000,1,0,0,0,0,0,0,38,-94,29.89,-51.96
723000,0,0,1,1,0,0,0,-81,-81,51.04,23.50
724000,0,0,1,0,1,1,1,-77,-13,41.11,64.36
725000,0,0,0,1,1,1,0,57,-73,-57.85,69.16
726000,0,0,0,0,0,0,1,-65,76,92.83,3.49
727000,1,0,1,1,1,0,1,70,25,84.45,-91.49
728000,1,1,0,0,1,1,0,-20,-15,-86.47,-26.82
729000,0,0,1,1,0,0,1,-32,70,-54.97,-49.20
730000,0,1,1,0,1,1,0,2,-78,-0.31,-50.78
731000,1,1,0,0,0,0,0,42,98,-1.57,-82.22
732000,0,0,1,1,0,1,1,-64,23,-6.10,6.33
733000,1,1,0,0,0,0,0,88,-29,-87.18,29.50
734000,0,0,0,0,1,0,1,10,-55,16.33,67.20
735000,0,0,1,1,1,0,0,21,5,91.47,12.67
736000,0,1,1,0,0,1,1,88,-63,-70.87,66.04
737000,1,1,0,1,0,1,1,89,-29,27.95,0.08
738000,0,0,1,1,1,1,0,35,-63,41.05,-74.34
739000,1,0,0,0,1,0,0,27,29,13.63,-92.43
740000,1,1,0,1,0,0,1,-37,-68,-94.95,5.29
741000,1,1,1,0,0,0,0,-28,-6,-43.43,-20.72
742000,0,0,1,1,0,0,1,56,18,2.46,-96.91
743000,1,1,1,1,0,0,1,87,9,57.41,81.00
744000,0,0,0,1,1,0,0,11,-16,17.63,43.89
745000,1,0,1,0,1,1,0,-17,0,-74.41,66.44
746000,1,1,1,0,1,0,1,-89,89,23.66,45.37
747000,1,1,0,1,0,0,0,8,40,0.29,55.65
748000,1,1,1,0,1,0,0,58,61,-52.38,-38.21
749000,1,1,0,1,1,1,1,-70,-16,64.17,-12.79
750000,0,1,0,1,1,0,0,-99,88,61.28,33.31
751000,1,0,0,1,1,0,1,23,9,-79.78,15.63
752000,0,1,1,0,0,1,0,-88,21,71.98,26.49
753000,0,0,0,0,1,1,0,-52,-53,75.14,0.76
754000,1,1,0,1,1,0,0,-7,42,74.21,19.39
755000,1,0,1,0,0,0,1,94,62,29.10,60.09
756000,1,1,1,0,1,0,1,-90,19,59.19,84.59
757000,1,1,1,0,0,0,0,-29,-24,1.99,7.65
758000,1,0,1,1,1,1,1,74,80,-46.99,69.70
759000,0,0,1,1,1,1,1,81,18,-45.39,-86.91
760000,0,0,0,0,0,0,0,47,89,-5.26,93.88
761000,1,0,0,0,0,0,1,-16,3,10.20,-49.19
762000,1,0,1,0,0,0,0,82,-42,-61.74,96.70
763000,1,0,1,1,1,1,1,41,-75,-60.76,-22.78
764000,0,1,0,1,1,0,0,35,62,56.05,8.01
765000,0,1,1,0,1,0,0,5,63,-55.25,-72.14
766000,1,1,0,0,1,1,0,80,-67,-34.11,-3.91
767000,0,0,1,0,0,1,0,-53,-89,-38.77,73.19
768000,1,1,0,1,0,0,0,-96,-41,42.57,15.85
769000,1,1,0,0,0,0,0,-64,-48,86.81,-7.61
770000,1,1,0,0,1,1,0,42,-44,91.12,24.13
771000,0,0,0,1,0,0,1,42,-9,-84.05,98.78
772000,1,0,0,0,1,1,1,-95,13,-8.39,-75.56
773000,1,0,0,0,0,1,0,-99,-8,39.12,95.95
774000,0,1,0,1,1,0,1,-89,-63,-18.28,-16.56
775000,0,0,1,0,1,0,1,-22,99,97.85,34.71
776000,0,0,1,1,0,1,0,-5,88,-79.46,-23.01
777000,0,0,1,1,0,0,1,-92,53,-83.15,-37.58
778000,1,0,1,0,1,0,0,-50,-27,31.92,-31.02
779000,1,0,1,1,0,0,0,-21,-6,81.62,78.91
780000,0,1,0,1,1,1,1,8,38,-11.16,44.83
781000,0,1,0,0,1,1,1,-7,47,38.95,52.20
782000,1,0,0,0,0,1,0,-48,-65,94.07,21.50
783000,1,1,0,1,1,1,0,19,85,99.45,85.18
784000,0,0,1,0,0,1,1,36,47,63.19,45.62
785000,1,1,1,1,1,1,1,51,-21,-68.26,26.38
786000,0,1,1,1,1,0,0,-27,71,-65.73,77.88
787000,1,1,1,0,0,1,1,39,22,-87.18,-92.21
788000,0,0,0,0,0,0,1,-7,-69,86.64,20.82
789000,1,1,0,1,0,1,0,-24,1,-49.82,34.88
790000,1,1,0,1,0,0,0,89,-82,72.98,92.41
791000,1,0,1,0,0,0,1,-2,-9,22.71,96.18
792000,1,0,0,1,1,0,1,35,47,-7.94,35.89
793000,0,0,0,1,1,1,1,97,94,-16.88,-21.39
794000,1,1,1,0,1,1,0,-16,41,-52.34,44.39
795000,0,1,0,0,1,0,0,-81,-97,-38.62,90.39
796000,1,1,1,1,0,1,0,-77,-73,64.70,-33.09
797000,0,0,1,1,0,1,1,29,61,-92.49,79.16
798000,1,0,0,0,1,0,1,96,50,-74.28,-28.20
799000,0,1,0,0,0,0,0,-41,-93,-74.55,-77.02
800000,0,1,0,1,1,1,1,52,-35,-42.30,42.48
801000,0,1,0,1,1,1,0,-57,-77,-34.86,88.31
802000,1,1,0,1,0,0,0,78,-94,-71.37,35.87
803000,1,1,0,1,0,0,1,29,97,82.39,-87.48
804000,1,1,1,1,1,1,0,-96,-86,-74.40,-57.98
805000,1,0,0,0,1,0,1,-12,-2,-66.90,-36.14
806000,0,1,0,1,0,0,1,-83,-71,-93.37,-97.59
807000,1,0,0,0,0,0,1,-67,51,3.32,-97.22
808000,0,0,1,0,1,0,1,-26,46,-37.18,88.53
809000,0,0,1,1,0,1,0,68,80,-98.73,24.65
810000,0,1,1,0,0,1,0,48,-3,5.85,-96.51
811000,0,1,0,1,1,1,1,-7,-85,94.22,41.60
812000,0,0,1,1,1,1,0,-84,69,68.87,-27.83
813000,1,0,0,1,1,1,1,-95,-100,52.40,-16.28
814000,1,1,0,0,1,0,0,-73,-72,27.39,-33.20
815000,0,1,0,1,0,0,1,78,43,-12.06,-44.61
816000,0,0,1,1,1,0,1,-10,84,-29.48,-41.22
817000,0,1,1,0,0,1,1,-33,-50,-47.71,-81.38
818000,0,0,0,0,0,0,0,21,89,-16.72,41.81
819000,1,0,1,0,0,0,1,-16,-62,-73.69,-80.09
820000,1,1,0,1,0,1,1,-86,-72,67.80,-66.82
821000,1,1,0,0,0,0,0,14,92,41.72,-10.37
822000,0,1,1,0,1,1,0,-21,-71,11.06,61.01
823000,1,0,1,1,1,1,0,-95,-100,-18.23,-42.54
824000,0,1,0,0,0,0,1,13,-26,-76.99,-45.61
825000,1,0,0,0,1,1,0,11,-97,62.00,-7.33
826000,0,1,0,1,1,1,1,-23,-90,19.71,-66.73
827000,0,0,0,1,1,0,1,-27,-53,64.35,-62.40
828000,0,1,0,0,0,1,0,97,30,-83.73,88.97
829000,1,0,1,1,0,0,0,-45,-7,-95.15,-20.56
830000,1,1,0,1,1,1,0,40,99,99.67,-85.44
831000,0,1,1,0,0,0,1,-28,63,-8.71,63.64
832000,1,0,0,1,0,1,1,-29,-71,-69.81,27.73
833000,0,1,1,0,1,1,1,-66,-63,94.57,29.46
834000,0,0,0,0,0,0,1,46,-66,39.78,38.99
835000,1,0,0,0,1,1,0,94,27,69.50,43.59
836000,0,0,0,1,1,0,0,68,-25,-9.61,97.01
837000,0,0,0,0,0,1,1,-33,89,14.99,-5.21
838000,0,1,0,1,1,0,0,44,20,-11.81,8.31
839000,1,0,0,0,0,1,0,33,50,-48.67,58.35
840000,1,0,1,0,1,0,0,34,37,-91.62,4.58
841000,1,1,1,1,1,1,1,57,-35,73.46,4.41
842000,0,1,0,0,1,0,1,-2,-87,25.30,18.76
843000,0,1,1,1,0,1,1,93,41,-81.85,18.41
844000,1,1,0,1,1,1,1,-31,-77,-2.52,-8.89
845000,1,0,0,1,1,0,1,-14,72,-1.23,-60.81
846000,1,0,0,1,0,0,0,-33,41,-0.42,-20.09
847000,1,1,1,0,1,1,1,42,12,-87.27,16.82
848000,0,1,0,0,1,0,0,-51,-64,26.78,-13.41
849000,0,0,1,1,1,0,0,-71,29,70.54,95.31
850000,1,0,0,1,0,0,1,-29,11,34.35,-45.73
851000,0,0,1,1,1,0,1,-52,42,10.08,56.85
852000,1,1,0,0,1,0,1,-77,-56,29.04,-63.37
853000,0,0,0,0,0,1,0,30,54,33.39,91.61
854000,0,0,0,0,0,1,1,-86,29,15.71,-30.53
855000,1,1,1,1,1,0,1,24,31,41.91,-58.25
856000,1,1,0,0,0,1,0,23,-66,51.19,48.41
857000,1,0,1,1,1,1,1,-54,-85,-6.24,-19.78
858000,1,1,1,1,0,1,0,-2,-38,-87.64,-77.85
859000,1,0,1,0,1,0,0,47,37,26.36,-90.41
860000,0,0,0,0,0,1,1,60,43,-25.14,79.52
861000,1,1,0,0,0,0,0,-56,-21,-34.40,8.43
862000,0,0,0,1,1,1,0,-80,-52,-27.03,-46.54
863000,1,0,1,0,0,0,0,73,78,-99.31,36.28
864000,1,0,1,1,0,0,0,59,-37,15.21,32.24
865000,1,1,0,1,0,0,0,20,-6,-78.52,38.51
866000,0,0,0,0,0,0,1,68,-67,-67.38,-27.76
867000,1,0,0,1,1,0,0,18,28,84.13,-70.53
868000,0,0,0,1,1,0,1,-95,2,-20.96,-8.13
869000,1,1,0,1,0,1,1,-27,48,-11.27,65.06
870000,1,1,0,1,1,0,0,7,-40,-56.64,-60.34
871000,0,1,1,0,1,1,1,60,-69,-68.78,-18.20
872000,0,1,0,0,1,0,0,-42,63,87.34,-60.86
873000,0,0,1,1,1,1,1,-20,-62,-19.27,62.83
874000,1,0,1,1,1,0,0,57,-24,-99.73,91.67
875000,0,0,1,0,1,1,1,28,-9,23.90,16.65
876000,1,0,0,0,0,1,1,48,-90,60.50,-38.72
877000,1,1,0,1,0,0,1,90,77,67.84,-51.07
878000,1,0,0,0,1,1,1,49,-23,51.65,-49.23
879000,1,0,1,1,0,1,1,-68,-86,90.17,83.93
880000,1,0,0,0,0,0,0,0,-70,-39.63,81.51
881000,1,1,1,0,1,1,1,-83,53,43.28,4.98
882000,0,1,0,0,1,1,0,-42,-93,-32.04,-37.17
883000,1,1,1,0,0,0,1,-39,-92,-7.97,-89.82
884000,1,0,1,0,1,0,0,-67,85,-6.75,-25.69
885000,1,0,1,0,1,0,0,-93,92,50.49,-4.38
886000,1,0,0,0,1,1,1,70,82,-71.44,53.91
887000,0,0,0,0,1,0,1,-85,-12,14.29,0.20
888000,0,0,1,0,1,1,1,32,-52,42.72,-25.23
889000,0,0,1,0,1,0,0,-71,65,40.91,75.96
890000,0,0,0,1,0,0,1,7,50,-92.88,-9.31
891000,0,1,1,0,1,1,1,2,35,73.31,-55.06
892000,1,1,0,1,1,1,0,-26,-82,25.31,-62.00
893000,1,0,0,0,0,0,1,23,-60,-58.00,-24.84
