czas,isTof_1,isTof_2,isTof_3,isTof_4,islineS_1_Active,islineS_2_Active,islineS_3_Active,motor1_speed,motor2_speed,imuX,imuY
56520,0,1,1,0,1,1,0,71,17,-36.16,64.52
56540,0,0,0,0,0,1,1,-72,71,88.38,-41.27
56560,0,0,1,0,0,0,1,-6,-52,-7.54,11.04
56580,1,0,1,1,0,0,1,52,-4,-11.26,30.01
56600,0,1,1,0,1,0,1,79,12,-15.69,-17.58
56620,0,0,0,1,0,0,0,-26,63,12.28,-23.11
56640,0,1,0,0,1,0,1,62,69,-55.80,-5.48
56660,0,0,0,0,1,0,1,100,61,48.92,-49.77
56680,0,0,0,0,0,1,1,-53,73,51.24,88.56
56700,1,0,1,1,1,0,0,48,-89,65.26,72.55
56720,1,1,1,1,1,1,1,-61,-27,-59.41,-3.02
56740,0,0,0,1,0,1,0,84,-24,-19.78,-55.18
56760,0,0,0,0,0,0,0,21,-17,-10.14,-0.78
56780,0,0,0,0,0,1,1,90,97,29.87,53.52
56800,0,1,1,1,1,1,0,-72,-91,29.00,45.50
56820,0,0,0,0,0,0,0,65,38,-57.75,49.67
56840,0,1,0,1,0,0,0,66,-86,-68.25,-71.95
56860,1,0,0,0,1,1,1,-69,-60,-47.23,56.39
56880,0,0,1,1,0,1,1,16,-55,32.27,-41.44
56900,1,0,1,1,1,0,0,-13,-45,37.51,52.22
56920,0,1,0,1,0,0,1,-94,-88,-73.14,39.60
56940,0,1,1,1,1,1,0,-69,-16,-87.60,45.18
56960,0,0,0,1,0,1,1,-88,-61,-98.50,59.61
56980,1,1,1,1,1,1,1,18,14,-93.66,18.52
57000,0,0,1,0,0,0,1,-77,-52,-90.34,59.48
57020,0,0,1,0,0,1,0,-7,-58,61.18,57.68
57040,1,0,0,0,1,1,0,76,-89,-3.56,-61.88
57060,1,1,1,1,1,1,1,67,-66,96.05,-27.08
57080,1,1,1,0,0,1,0,-20,-90,26.44,-9.67
57100,1,0,0,1,0,0,0,-12,77,95.94,96.05
57120,0,0,0,0,1,0,0,-42,-81,-82.96,41.28
57140,0,0,1,1,0,0,0,-59,67,-6.89,13.93
57160,1,1,0,0,1,0,1,100,-77,60.50,19.28
57180,1,0,0,1,0,1,0,12,-49,65.26,74.19
57200,1,0,0,0,0,0,0,16,-87,90.68,37.10
57220,0,1,1,1,1,0,0,32,-88,-14.20,13.02
57240,0,1,1,0,0,0,1,-21,-29,6.26,-80.07
57260,1,0,1,1,1,1,0,-40,-41,-54.72,-89.25
57280,1,0,1,1,0,0,1,-4,43,-14.47,-32.59
57300,1,0,1,1,0,0,0,-21,82,34.59,-0.12
57320,0,0,1,1,0,0,1,-22,-97,29.45,-27.13
57340,0,0,1,0,0,1,1,-79,87,98.14,41.43
57360,1,1,0,0,1,0,1,78,-13,-2.00,-11.21
57380,0,1,1,1,0,0,1,-15,-13,-79.25,-69.89
57400,0,0,0,0,0,0,0,-53,85,32.14,3.60
57420,1,0,1,0,0,1,0,-86,39,39.44,42.72
57440,0,1,1,1,0,0,0,-21,-21,88.70,94.78
57460,0,0,1,1,1,0,0,15,-33,-18.60,-34.80
57480,1,1,0,1,1,0,1,58,-72,-19.78,-5.55
57500,1,1,1,1,1,1,1,-58,0,94.04,-83.65
57520,0,0,1,0,1,1,1,-12,-76,-82.88,34.99
57540,1,0,0,0,1,0,1,-22,-96,11.34,-85.59
57560,0,0,0,1,0,0,1,62,7,-18.65,-67.41
57580,0,0,0,0,0,1,0,-34,60,-50.23,-6.02
57600,1,1,0,0,0,0,0,-29,18,48.37,-41.07
57620,0,1,1,1,0,1,0,65,35,-97.55,62.04
57640,0,1,0,0,0,0,0,-79,-49,-94.80,94.17
57660,1,0,0,1,1,0,1,30,-34,-87.40,45.50
57680,0,1,0,1,1,0,1,-14,82,58.57,-9.98
57700,0,1,1,1,0,1,0,-37,50,-59.54,-55.57
57720,1,0,0,0,0,0,1,24,35,-38.21,11.44
57740,1,0,1,0,0,1,1,36,15,37.24,99.68
57760,0,1,1,0,1,0,1,45,88,-71.24,-26.36
57780,0,0,1,0,1,1,1,-43,78,-11.05,-93.80
57800,1,0,1,0,0,1,0,73,-100,-45.59,31.42
57820,0,1,1,1,1,0,0,37,-77,-54.65,10.95
57840,1,0,1,1,1,0,0,100,-28,-84.20,23.34
57860,1,1,0,1,1,1,0,-29,100,47.53,88.73
57880,1,1,1,0,0,0,0,43,79,13.86,-9.03
57900,0,0,1,0,1,1,1,81,0,-86.41,69.14
57920,1,0,0,1,0,1,1,27,-2,80.54,-1.32
57940,0,1,0,0,0,1,1,78,-53,47.55,-89.30
57960,1,0,0,1,0,1,0,-58,-87,15.41,-27.09
57980,0,0,1,0,1,0,0,-20,66,-51.77,-77.45
58000,0,1,0,0,0,1,0,6,-79,-62.72,35.04
58020,0,1,1,1,0,0,0,72,55,16.97,95.11
58040,0,1,1,0,1,0,1,74,-86,32.01,-29.58
58060,0,0,0,0,0,0,0,-75,-14,30.78,-78.88
58080,0,1,1,1,0,0,0,-69,-15,26.16,-1.93
58100,0,0,1,1,0,1,1,69,-90,-19.87,29.55
58120,1,0,1,0,1,0,0,89,-74,-21.74,-6.72
58140,0,1,1,0,0,1,1,-71,56,-98.09,-60.47
58160,1,1,0,1,0,1,1,46,-10,-88.08,28.66
58180,1,0,1,0,0,0,0,98,81,73.33,-25.35
58200,1,1,1,0,1,0,1,-19,-71,52.95,-17.44
58220,0,0,1,1,0,1,1,19,-81,-91.35,-10.68
58240,0,1,1,1,1,1,1,-1,23,18.86,8.67
58260,0,1,1,1,0,0,1,55,96,-51.66,-72.84
58280,0,1,1,0,1,0,0,-99,-67,30.72,51.70
58300,1,0,1,1,1,0,0,32,86,-90.53,25.16
58320,0,1,1,0,0,0,1,-16,30,79.72,14.74
58340,0,0,0,0,0,1,1,-7,-10,29.20,-33.05
58360,1,0,1,1,0,1,1,65,70,-89.20,94.13
58380,0,0,1,0,0,0,1,-53,60,36.74,53.66
58400,1,0,0,0,1,0,1,-18,-78,5.11,-19.24
58420,1,0,1,0,1,0,1,28,51,84.74,-95.88
58440,0,0,1,1,1,0,1,81,9,60.09,-22.67
58460,1,1,0,0,0,1,1,-8,-89,37.33,-75.82
58480,1,1,0,0,0,0,0,5,1,-67.44,75.67
58500,1,1,0,1,0,1,1,23,24,40.21,-50.82
58520,1,0,1,1,0,0,0,-81,14,16.67,1.60
58540,1,0,0,0,0,0,1,33,70,-6.94,-62.73
58560,1,0,1,1,0,0,0,30,-17,-0.66,98.90
58580,1,0,1,1,0,0,1,71,-31,63.80,-4.46
58600,1,0,1,0,1,0,1,-65,44,23.64,-83.97
58620,0,0,0,0,0,0,0,81,-78,86.60,-9.19
58640,1,1,1,1,0,0,0,-11,-6,4.30,-47.63
58660,1,1,1,0,0,1,0,72,-15,13.15,65.45
58680,0,0,0,1,1,0,1,13,43,-92.70,-48.08
58700,0,1,1,1,1,1,0,-42,78,-4.74,-22.62
58720,1,1,0,1,1,1,1,34,28,-97.22,-78.41
58740,1,1,0,0,0,0,1,-30,58,-62.37,-50.32
58760,0,0,0,0,0,1,0,-54,-31,86.89,17.27
58780,0,1,1,1,1,0,1,8,64,-30.13,92.64
58800,0,1,0,0,0,0,0,-55,60,-99.99,23.82
58820,0,1,0,1,1,1,1,-56,67,46.44,-19.66
58840,1,0,0,0,0,1,0,-9,95,-99.24,87.02
58860,0,1,0,0,1,1,0,-35,32,45.02,95.38
58880,0,1,0,1,1,1,1,-39,19,52.48,99.00
58900,0,0,0,0,0,1,0,-18,-81,2.25,-60.44
58920,1,0,0,0,0,0,1,-8,92,-71.21,47.82
58940,0,0,1,0,1,1,0,-9,17,-74.23,-31.20
58960,0,0,0,1,1,1,0,-39,-40,-76.45,55.70
58980,0,0,1,1,0,1,1,56,13,-30.09,-8.53
59000,1,0,1,1,1,0,0,-69,16,52.61,96.93
59020,1,0,0,0,0,1,0,-37,-10,21.18,60.72
59040,0,0,1,1,1,0,0,23,49,-35.38,32.09
59060,1,0,1,1,0,1,1,-45,25,-8.37,94.88
59080,1,1,1,1,0,0,1,70,-8,21.30,50.66
59100,1,1,1,1,1,1,1,92,18,-74.34,46.98
59120,0,0,1,1,1,1,1,36,100,-44.72,-27.19
59140,0,1,1,0,0,1,1,-7,-61,50.20,97.64
59160,0,0,1,0,1,0,1,54,-26,32.86,-3.93
59180,0,1,0,0,0,0,0,-81,-30,-54.68,-45.93
59200,1,1,0,0,1,0,0,-4,76,-13.47,-81.43
59220,1,0,1,0,1,1,1,-24,27,96.12,49.36
59240,0,0,1,0,1,0,1,9,19,96.94,-93.86
59260,1,0,0,0,1,0,1,90,60,24.41,-94.93
59280,0,1,1,1,0,0,1,-38,-17,32.06,-64.88
59300,1,1,1,1,1,0,0,45,100,93.89,84.94
59320,1,1,0,1,0,1,1,-6,34,-72.76,-77.44
59340,1,0,0,1,0,1,0,44,39,79.47,-6.85
59360,0,1,1,0,1,1,1,30,53,-33.74,92.67
59380,1,1,0,0,0,1,0,-68,49,-68.52,-53.60
59400,0,1,1,1,0,0,0,40,30,-73.45,99.37
59420,0,1,1,1,0,0,1,-45,65,17.12,69.95
59440,0,0,1,0,0,1,1,91,76,78.28,9.33
59460,0,0,0,0,0,0,0,92,-10,7.20,-54.90
59480,1,0,1,1,0,1,0,78,-18,-59.62,-11.06
59500,0,1,1,1,0,1,0,-4,-100,82.23,60.72
59520,0,1,0,0,0,0,0,12,-100,41.59,5.64
59540,0,1,0,1,1,0,1,-99,-35,-79.67,20.78
59560,1,1,1,1,1,0,1,-43,68,15.22,8.48
59580,1,0,1,0,1,0,0,1,81,95.00,39.60
59600,0,0,1,1,1,1,1,15,94,-5.95,75.67
59620,1,1,1,1,0,0,1,-98,70,91.73,2.78
59640,1,0,1,0,0,1,0,16,35,-77.65,58.33
59660,1,1,1,0,0,0,1,43,-38,64.16,70.77
59680,1,1,0,0,0,0,0,-75,-4,38.60,95.61
59700,0,1,0,1,1,1,0,76,-84,4.67,-64.49
59720,1,0,1,0,1,0,1,0,84,-31.69,47.08
59740,0,1,1,0,1,0,0,59,53,98.99,-79.69
59760,1,0,1,1,1,1,1,12,46,17.84,-6.61
59780,1,0,0,0,1,0,1,44,-17,-38.77,-38.65
59800,1,1,1,1,0,0,1,81,95,48.62,-11.12
59820,0,1,0,0,0,1,0,71,15,-27.24,-46.91
59840,1,1,0,0,0,0,0,55,-27,-13.12,13.79
59860,1,0,0,0,1,0,1,-29,-50,-98.73,76.88
59880,1,1,1,0,0,1,0,28,-31,20.35,-4.18
59900,1,1,1,1,0,1,1,-91,-5,-64.72,-48.15
59920,0,0,1,0,1,0,0,-41,-34,-77.88,-60.02
59940,0,0,0,0,0,1,1,-20,38,96.08,-85.10
59960,0,1,0,1,0,0,1,-81,21,85.58,7.42
59980,1,0,1,0,1,1,0,-34,89,21.26,-22.27
60000,1,0,0,1,0,0,1,32,-10,-27.69,-6.61
60020,1,0,0,0,1,1,0,18,76,-76.45,-10.31
60040,1,1,0,1,0,1,0,38,-68,-6.17,-21.73
60060,0,1,0,1,1,1,0,-81,9,-11.46,0.25
60080,1,0,0,1,1,0,0,-65,28,97.73,-99.53
60100,1,1,1,0,0,1,1,-93,79,97.67,62.16
60120,0,0,1,1,0,0,1,46,-41,25.44,72.45
60140,0,1,0,1,0,0,0,88,40,-21.83,-81.79
60160,1,1,1,0,0,1,1,65,51,-48.38,-1.99
60180,1,1,0,0,1,0,1,42,-23,50.02,-41.23
60200,0,0,0,1,1,1,0,-8,-61,59.24,-85.91
60220,0,1,0,1,0,1,0,67,30,-36.79,99.84
60240,1,1,0,1,0,0,0,93,-74,-86.26,60.13
60260,1,0,1,1,1,0,1,-86,71,-8.53,81.99
60280,1,0,1,1,1,0,1,-58,64,38.69,-90.94
60300,0,1,1,1,1,0,0,96,47,95.14,80.73
60320,1,1,0,0,1,0,1,57,-9,-84.78,20.37
60340,1,1,1,1,1,0,1,-10,37,-72.74,-25.49
60360,1,0,0,1,1,0,1,-28,-17,-45.40,-56.63
60380,1,0,1,1,1,1,0,82,65,63.29,96.31
60400,1,0,0,0,0,0,1,93,45,64.48,-68.68
60420,0,0,0,1,1,0,1,19,51,67.42,25.13
60440,1,1,1,0,0,1,0,19,76,18.95,-7.37
60460,1,1,0,0,1,0,0,5,0,14.25,-37.95
60480,0,1,0,0,0,1,0,65,-63,49.66,12.18
60500,1,1,1,1,1,1,0,30,-24,27.36,28.17
60520,1,0,0,0,0,0,0,-30,36,24.85,-68.84
60540,1,0,1,1,0,0,0,9,-100,86.55,52.72
60560,0,0,1,1,0,0,0,-44,88,71.20,-75.75
60580,0,1,0,1,1,1,1,-100,-5,42.87,-2.53
60600,0,1,0,0,1,1,0,-14,-90,-99.09,-67.31
60620,1,1,0,1,1,1,0,-12,-33,60.64,-22.24
60640,0,0,0,0,1,0,1,-20,-9,-46.19,-62.08
60660,0,0,0,0,1,1,0,67,61,4.71,-1.00
60680,0,0,0,1,0,0,1,52,-4,-46.54,-30.31
60700,0,0,0,1,0,1,0,8,-92,17.79,51.95
60720,0,0,1,1,1,0,0,43,-45,-67.80,-12.49
60740,1,0,0,0,0,1,0,43,-53,36.31,-89.93
60760,0,1,0,1,1,0,0,34,85,95.29,-76.98
60780,1,0,0,1,1,0,0,-7,-95,25.19,-4.18
60800,0,0,0,1,0,0,1,-60,-69,-25.75,-42.63
60820,1,0,0,0,1,1,1,76,47,76.25,25.60
60840,0,1,1,1,0,1,1,30,-58,-38.80,-99.61
60860,1,1,0,1,0,1,0,-49,86,-55.54,22.43
60880,0,1,1,1,0,1,1,44,29,50.72,-21.35
60900,0,1,1,0,0,0,0,-6,-93,-88.79,27.20
60920,1,0,0,1,0,1,1,-2,-51,-14.85,27.27
60940,0,1,0,0,1,1,0,-38,92,-78.82,-45.63
60960,1,0,0,0,1,0,1,-26,69,72.15,10.06
60980,1,1,1,1,1,0,1,75,29,-41.13,14.43
61000,0,1,1,1,0,0,0,-78,38,-53.54,-66.45
61020,0,0,0,1,1,1,1,-92,19,16.63,-69.17
61040,1,0,1,1,1,1,1,21,88,54.88,-51.46
61060,1,1,0,1,1,0,1,-51,-100,-1.98,59.85
61080,1,0,0,0,0,0,0,-80,-40,53.82,-91.84
61100,0,1,0,1,0,1,0,-75,-93,7.03,94.69
61120,0,0,1,0,0,1,0,55,-99,50.17,1.66
61140,0,1,0,1,1,1,0,38,-94,34.66,89.41
61160,1,0,1,0,0,0,0,16,-50,-99.87,92.81
61180,1,1,1,0,0,0,0,34,6,-75.25,-12.88
61200,1,0,0,1,1,0,1,79,7,34.44,92.06
61220,0,1,0,0,1,1,1,18,-31,-59.00,-24.75
61240,0,1,0,1,1,1,0,26,-43,-49.54,77.18
61260,1,1,1,0,0,0,0,17,-68,-34.23,86.35
61280,1,0,0,1,0,1,0,-44,87,65.63,-53.71
61300,1,0,1,1,0,1,1,-79,64,67.88,-34.91
61320,0,1,0,1,1,0,1,-16,90,44.19,-84.21
61340,0,0,1,1,0,0,0,-84,-2,-74.17,-33.17
61360,1,1,0,0,0,0,0,-12,-94,-49.52,67.37
61380,0,0,1,0,0,0,1,-51,53,77.50,92.59
61400,0,0,0,0,1,1,1,-59,93,73.65,92.16
61420,1,0,1,1,1,1,0,47,5,97.54,-37.71
61440,0,1,0,1,0,0,0,-26,78,27.50,-71.26
61460,0,1,0,0,0,0,1,-69,6,12.66,-54.66
61480,1,1,0,0,0,1,1,68,3,36.78,-2.76
61500,0,0,1,1,0,1,1,-34,58,0.46,65.32
61520,0,1,1,0,1,1,0,-58,-36,2.42,-91.68
61540,1,0,1,1,0,0,1,-72,43,-73.28,-91.23
61560,0,1,1,0,1,0,1,-1,-98,6.29,-25.56
61580,0,1,0,1,1,0,1,-23,-72,40.20,53.40
61600,0,1,1,0,1,0,0,-17,-77,-65.56,-35.57
61620,0,0,1,0,0,1,0,-54,85,-40.17,65.78
61640,0,0,1,1,1,1,0,-55,53,-67.73,6.48
61660,0,0,0,0,0,1,1,63,41,-49.87,-19.13
61680,1,0,0,1,0,1,0,73,69,-51.04,-68.38
61700,0,1,0,1,1,1,0,6,-84,42.41,-32.51
61720,0,0,1,0,1,1,1,-73,-60,-21.29,21.77
61740,1,1,0,1,0,1,1,16,0,92.59,2.38
61760,1,1,0,0,1,1,1,60,-21,64.55,-4.38
61780,0,0,0,0,0,0,1,-89,29,22.26,99.54
61800,1,1,0,1,1,1,0,-73,-4,2.90,-17.68
61820,1,0,1,0,0,0,0,88,-23,-82.54,11.03
61840,1,1,0,1,1,0,1,15,-100,88.79,10.56
61860,1,0,0,0,0,1,1,-71,32,-26.03,-44.40
61880,1,0,1,0,1,0,0,96,-39,-21.33,-36.38
61900,0,0,0,1,0,0,0,-1,-99,-65.32,-28.68
61920,0,0,0,0,0,0,0,-21,-22,74.70,-83.53
61940,0,1,0,0,1,0,0,61,73,-15.73,23.42
61960,0,1,1,1,1,0,0,-98,-65,66.01,35.23
61980,0,0,1,1,0,1,1,0,-10,-41.24,88.18
62000,0,1,1,0,0,1,0,-25,8,11.05,61.24
62020,1,1,1,0,0,1,1,41,-3,-20.64,49.90
62040,0,0,1,1,0,0,1,-30,20,13.00,19.78
62060,0,1,1,1,1,0,1,54,78,11.76,-87.67
62080,0,1,1,1,0,1,0,2,86,-81.21,-95.37
62100,0,0,1,1,0,0,1,-42,-9,52.36,45.74
62120,1,1,1,0,1,0,0,-71,29,-31.68,-21.56
62140,1,0,1,0,0,1,0,-66,-23,-83.62,-39.80
62160,0,0,0,1,0,0,0,20,34,-64.86,72.02
62180,1,1,1,1,0,1,1,42,73,8.36,53.93
62200,0,0,0,1,0,0,1,-79,-47,1.64,64.34
62220,1,0,1,0,0,1,1,45,-61,29.99,59.00
62240,1,1,1,0,0,0,0,23,99,97.01,-16.58
62260,1,0,1,0,0,1,0,89,-35,68.40,-51.22
62280,0,0,1,0,0,0,0,-46,-63,-71.90,-12.80
62300,1,0,1,0,1,1,0,85,-56,55.05,43.39
62320,0,0,1,1,1,1,0,-43,50,42.22,70.88
62340,0,0,0,1,0,1,1,28,-58,8.74,58.70
62360,0,0,1,0,1,1,1,-91,90,44.92,-24.38
62380,0,1,1,1,1,0,1,-65,-7,-49.24,17.85
62400,1,0,1,0,1,1,1,-29,54,69.17,-6.37
62420,1,1,0,0,1,1,0,64,91,-62.64,-36.18
62440,1,1,0,1,1,0,1,2,35,-48.07,70.51
62460,1,0,1,1,0,1,0,13,-85,-92.93,-61.93
62480,1,0,1,0,1,0,1,3,-12,-51.54,81.57
62500,0,1,0,0,0,0,1,19,-22,57.40,29.51
62520,1,0,0,0,1,0,0,97,-88,-30.04,-3.67
62540,1,0,1,0,1,1,1,10,75,86.38,-11.74
62560,1,0,0,1,1,0,0,-67,45,-99.87,-1.09
62580,0,1,0,0,1,1,0,72,-29,-0.91,28.18
62600,1,1,1,0,1,1,1,28,-79,92.90,-18.72
62620,0,1,0,1,0,1,0,53,-34,-50.27,-30.28
62640,0,0,1,1,1,0,0,3,29,-62.84,10.99
62660,1,0,0,0,1,0,0,-90,65,-40.31,-46.90
62680,1,1,1,0,0,1,1,95,-12,-67.38,90.03
62700,0,0,0,1,1,1,0,-32,-90,-76.07,8.68
62720,0,0,1,1,1,1,1,-70,-93,61.65,54.02
62740,1,0,0,1,0,0,1,66,90,81.41,59.52
62760,0,1,0,1,1,1,1,15,87,75.56,12.88
62780,1,1,1,1,0,1,1,-60,-33,-34.69,92.29
62800,1,0,1,0,1,0,0,-78,-24,64.67,17.45
62820,1,0,1,1,0,1,1,18,74,96.91,-91.98
62840,1,1,0,1,1,1,0,-3,-45,-70.98,59.88
62860,0,1,1,1,0,1,0,-11,-4,28.25,2.32
62880,1,1,1,1,0,0,0,85,75,33.56,64.52
62900,0,0,0,0,1,1,0,-76,-63,57.50,-13.97
62920,1,0,1,1,1,1,0,-8,-95,91.27,41.37
62940,1,1,0,1,1,1,0,0,4,2.30,-50.54
62960,0,0,1,0,1,0,1,98,93,2.61,72.86
62980,1,1,1,1,0,0,1,72,93,17.05,-91.30
63000,1,1,1,0,1,1,0,-81,49,50.07,36.53
63020,1,0,0,1,0,1,0,29,-92,56.51,-79.81
63040,1,0,1,0,1,0,0,-32,42,93.64,79.40
63060,1,0,1,0,0,1,0,0,60,87.80,73.22
63080,0,1,1,1,0,0,1,28,72,-51.93,-13.45
63100,0,0,1,0,0,1,1,-7,-3,59.45,96.07
63120,1,1,1,0,1,1,1,-7,-10,-72.12,-2.64
63140,1,1,1,0,0,0,0,71,-21,-50.94,56.33
63160,0,1,0,0,0,0,0,-37,-64,31.20,61.64
63180,1,0,0,0,0,0,0,-35,73,-62.09,61.67
63200,1,0,1,0,1,1,1,56,79,45.17,28.71
63220,1,0,0,1,0,0,1,99,11,-10.68,97.12
63240,1,0,1,0,0,0,1,84,-39,93.20,-83.79
63260,1,0,0,1,1,1,0,-24,-58,2.38,-72.11
63280,1,0,1,1,1,1,0,-35,46,89.02,84.54
63300,0,1,0,1,1,1,1,-35,-33,-60.52,-53.28
63320,0,0,0,1,1,0,1,-48,-23,89.09,-83.15
63340,0,0,1,1,1,0,0,47,31,63.27,-61.18
63360,1,0,1,1,1,1,0,-36,-43,-11.16,-7.82
63380,1,0,1,1,1,1,0,43,-15,21.23,80.70
63400,0,1,1,0,0,1,1,-60,-78,9.66,47.52
63420,0,0,1,1,1,0,1,-97,-6,53.98,46.36
63440,0,1,1,1,0,1,0,52,20,81.29,-18.69
63460,1,1,1,0,1,0,0,45,47,16.26,-73.62
63480,0,1,0,1,1,0,0,10,-71,57.25,83.07
63500,0,0,1,1,1,1,1,82,64,-24.19,-31.72
63520,0,1,1,1,0,1,0,57,-72,-61.25,-57.23
63540,0,1,0,1,0,0,1,-86,-42,3.10,-54.79
63560,1,0,1,0,1,1,0,-53,-53,-8.98,-27.95
63580,1,0,0,1,1,1,1,-85,-100,-42.02,36.62
63600,1,0,1,0,0,0,0,47,-58,45.61,37.65
63620,0,0,1,0,1,0,1,-60,-27,66.46,1.75
63640,0,1,1,0,1,0,1,-42,60,94.03,56.40
63660,0,1,1,1,1,1,0,-59,87,2.06,-70.80
63680,1,1,0,1,0,1,1,40,-45,37.52,-96.95
63700,1,1,1,1,1,1,0,-66,50,52.67,-90.03
63720,0,0,0,0,1,1,0,-86,90,56.47,39.64
63740,1,1,1,1,0,0,0,93,90,79.30,71.53
63760,1,1,0,1,0,0,1,20,-75,-93.71,-31.34
63780,0,0,0,1,1,1,1,-97,97,51.40,-94.73
63800,0,1,0,1,0,1,0,-47,-40,-9.35,-8.21
63820,1,1,0,1,0,0,1,67,10,60.23,78.31
63840,0,1,1,0,1,0,1,29,-16,7.08,83.96
63860,0,1,1,1,1,0,0,93,-30,20.28,-71.88
63880,1,1,1,1,0,1,0,87,-63,33.99,58.39
63900,1,1,1,0,1,1,1,51,-45,-73.46,-69.56
63920,1,1,0,0,1,1,1,29,26,-97.18,13.02
63940,1,1,1,0,1,0,1,-7,52,25.44,24.12
63960,0,1,0,1,0,1,1,82,64,39.29,-63.26
63980,1,1,1,1,0,1,0,70,-23,96.54,-31.59
64000,1,1,0,0,1,1,0,-98,-58,43.45,-23.60
64020,1,1,0,0,0,1,0,-10,47,56.50,-43.85
64040,0,1,0,1,0,0,1,-78,8,-55.78,74.92
64060,0,1,1,0,1,1,0,-80,59,95.69,-50.35
64080,0,1,0,1,0,0,0,-35,-79,36.09,44.86
64100,1,1,1,0,1,0,0,68,57,37.12,1.27
64120,0,0,0,0,0,1,0,-39,93,52.30,-97.65
64140,1,0,0,0,0,1,0,-14,58,86.83,74.13
64160,1,0,1,1,1,0,0,-42,-26,-17.35,-14.43
64180,0,1,0,1,0,0,0,5,-81,-56.70,51.60
64200,1,1,1,1,0,0,0,-79,-27,-82.85,71.80
64220,1,0,0,1,0,1,0,44,-77,-94.41,97.61
64240,0,0,0,1,0,1,0,-39,39,-13.66,59.19
64260,0,1,1,0,1,0,0,19,-76,96.16,-1.94
64280,0,0,1,0,0,0,0,-52,14,28.64,99.16
64300,1,0,0,1,1,0,0,85,77,79.58,20.26
64320,0,0,1,0,1,1,0,12,38,-42.41,-42.92
64340,1,1,1,1,0,0,1,94,61,-6.66,36.34
64360,0,1,1,0,0,1,1,3,48,56.51,-11.00
64380,0,1,1,0,0,0,1,73,-5,-81.32,-87.24
64400,1,1,1,0,1,0,0,73,-87,-46.27,-20.16
64420,1,0,1,1,1,1,1,30,18,3.38,44.72
64440,1,1,1,1,0,0,0,-82,-37,-67.90,71.52
64460,0,1,1,0,1,0,0,-28,8,54.16,-89.60
64480,0,0,0,1,1,0,1,-76,98,-0.28,28.53
64500,1,0,0,1,1,0,0,-73,3,86.08,-13.41
64520,1,0,1,1,0,0,0,34,-11,-79.64,9.53
64540,0,1,0,1,1,0,1,-36,93,32.16,-13.55
64560,0,1,1,0,1,1,1,87,-44,5.40,23.80
64580,0,1,1,0,0,0,1,-35,-79,39.98,30.08
64600,0,0,0,0,0,1,0,-54,-89,-15.30,-8.49
64620,0,0,0,1,1,1,1,47,53,75.99,-78.31
64640,0,1,1,1,0,0,1,-3,-99,-21.76,-79.51
64660,0,1,0,1,0,1,0,73,-11,70.22,84.16
64680,1,0,0,1,1,0,1,86,10,-39.39,65.76
64700,0,1,0,0,1,0,0,23,-11,97.59,25.95
64720,0,0,0,0,0,1,1,-3,-86,42.38,15.20
64740,1,1,1,0,0,0,0,95,57,43.94,-79.39
64760,1,1,1,1,0,0,1,31,25,65.17,60.71
64780,1,1,1,0,0,1,0,-28,76,-90.98,-7.22
64800,1,0,0,0,0,1,1,42,-24,-51.23,45.81
64820,0,0,0,0,1,0,1,-5,-44,39.93,-65.63
64840,1,0,1,1,1,1,0,-3,-52,47.62,10.37
64860,1,1,0,0,0,0,0,39,-71,-5.53,2.85
64880,0,1,0,0,0,0,1,63,40,65.91,-55.32
64900,1,1,0,0,0,1,0,52,31,-50.43,-72.72
64920,0,0,1,1,0,1,1,-68,23,-88.46,-95.18
64940,0,1,0,0,0,0,0,-5,57,-22.78,76.48
64960,0,1,0,0,0,1,1,-65,-34,98.58,60.72
64980,1,0,1,0,0,1,0,32,-56,39.28,-80.53
65000,0,0,0,1,1,0,1,-27,-69,48.46,-97.53
65020,1,1,0,1,0,0,0,21,-89,-21.04,15.53
65040,1,1,0,1,0,1,1,-97,-66,34.27,-50.11
65060,1,0,1,0,1,1,0,100,-99,36.58,68.05
65080,1,0,0,1,1,1,1,-39,26,65.51,91.31
65100,0,1,0,0,0,1,1,98,51,-5.65,-98.69
65120,1,0,0,0,0,0,1,85,-64,85.52,-32.86
65140,0,1,1,0,1,1,1,-84,-54,3.98,83.49
65160,1,0,0,0,1,1,1,-89,95,57.47,27.41
65180,0,0,1,0,0,0,1,-55,-80,-71.32,9.66
65200,0,1,0,0,1,0,0,0,63,94.31,-41.12
65220,0,1,0,0,1,0,0,96,-72,16.37,-1.60
65240,0,1,1,1,0,0,0,46,-36,75.86,2.81
65260,0,0,1,0,0,1,1,61,-84,59.65,20.12
65280,1,0,1,1,1,0,1,-93,-13,-59.75,-10.32
65300,0,1,1,1,0,0,0,-3,-25,36.93,79.68
65320,0,1,0,0,1,1,0,-71,12,35.06,-38.08
65340,1,1,0,1,0,1,1,-77,-62,84.76,-69.37
65360,1,0,0,0,1,0,1,74,7,86.19,80.51
65380,1,1,0,0,0,1,1,82,-92,-7.14,51.08
65400,1,0,1,0,1,1,0,-49,95,-62.70,-79.24
65420,0,1,0,0,1,0,1,67,17,98.44,-21.26
65440,0,0,1,0,1,1,0,11,-25,60.44,61.92
65460,1,1,1,1,0,0,1,-51,81,-90.99,-55.21
65480,1,1,1,0,0,1,0,-48,-43,-39.83,80.10
65500,1,1,1,1,0,0,1,72,-71,-18.86,-22.10
